Date,net_pnl_port,equity_port,gross_exposure
2018-03-01,0.0,1.8512623102474324,0.9999999999999999
2018-03-02,0.0,1.8512623102474324,0.9999999999999999
2018-03-05,0.0,1.8512623102474324,1.0
2018-03-06,0.0,1.8512623102474324,1.0
2018-03-07,0.0,1.8512623102474324,1.0
2018-03-08,0.0,1.8512623102474324,1.0
2018-03-09,0.0,1.8512623102474324,1.0
2018-03-12,0.0,1.8512623102474324,1.0
2018-03-13,0.0,1.8512623102474324,1.0
2018-03-14,0.0,1.8512623102474324,1.0
2018-03-15,0.0,1.8512623102474324,1.0
2018-03-16,0.0,1.8512623102474324,1.0
2018-03-19,-4.558413689756663e-05,1.8511779220528488,1.0
2018-03-20,-0.0014056851782390369,1.8485757486855359,1.0
2018-03-21,0.015328125682923886,1.8769109500957928,1.0
2018-03-22,-0.0028953669446512595,1.8714766041728312,1.0
2018-03-23,0.0,1.8714766041728312,1.0
2018-03-26,0.0,1.8714766041728312,1.0
2018-03-27,-0.0002893306429457752,1.870935128643688,1.0
2018-03-28,0.019811026643605293,1.9080002743257052,1.0
2018-03-29,0.031032105568444966,1.9672095402632026,1.0
2018-04-02,-0.021696425860117864,1.9245281243215655,1.0
2018-04-03,0.025337394915712023,1.9732906534338956,1.0
2018-04-04,0.0,1.9732906534338956,1.0
2018-04-05,0.0,1.9732906534338956,1.0
2018-04-06,0.0,1.9732906534338956,1.0
2018-04-09,0.0,1.9732906534338956,1.0
2018-04-10,0.0,1.9732906534338956,1.0
2018-04-11,0.0,1.9732906534338956,1.0
2018-04-12,0.0,1.9732906534338956,0.9999999999999999
2018-04-13,0.0,1.9732906534338956,0.9999999999999999
2018-04-16,0.0,1.9732906534338956,0.9999999999999999
2018-04-17,0.0,1.9732906534338956,0.9999999999999999
2018-04-18,0.0,1.9732906534338956,0.9999999999999999
2018-04-19,-0.00027935760795572893,1.972739399677151,0.9999999999999999
2018-04-20,0.02349373110496132,2.0190864086733287,1.0
2018-04-23,0.0,2.0190864086733287,1.0
2018-04-24,0.0,2.0190864086733287,1.0
2018-04-25,0.0,2.0190864086733287,0.9999999999999999
2018-04-26,-6.0221023116405035e-05,2.0189648172240378,1.0
2018-04-27,0.025434089127253416,2.0703153483301024,1.0
2018-04-30,-0.00907650710735803,2.0515241163565117,1.0
2018-05-01,0.0,2.0515241163565117,0.9999999999999999
2018-05-02,0.0,2.0515241163565117,1.0
2018-05-03,0.0,2.0515241163565117,1.0
2018-05-04,0.0,2.0515241163565117,1.0
2018-05-07,0.0,2.0515241163565117,1.0
2018-05-08,0.0,2.0515241163565117,0.9999999999999999
2018-05-09,0.0,2.0515241163565117,1.0
2018-05-10,0.0,2.0515241163565117,1.0
2018-05-11,0.0,2.0515241163565117,1.0
2018-05-14,0.0,2.0515241163565117,1.0
2018-05-15,0.0,2.0515241163565117,1.0
2018-05-16,0.0,2.0515241163565117,1.0
2018-05-17,0.0,2.0515241163565117,1.0
2018-05-18,0.0,2.0515241163565117,1.0
2018-05-21,0.0,2.0515241163565117,1.0
2018-05-22,0.0,2.0515241163565117,1.0
2018-05-23,0.0,2.0515241163565117,1.0
2018-05-24,0.0,2.0515241163565117,1.0
2018-05-25,0.0,2.0515241163565117,1.0
2018-05-29,-0.0002704714359221767,2.050969237682932,1.0
2018-05-30,0.02285502270902126,2.097844186185679,1.0
2018-05-31,0.0,2.097844186185679,1.0
2018-06-01,0.0,2.097844186185679,1.0
2018-06-04,0.0,2.097844186185679,1.0
2018-06-05,0.0,2.097844186185679,1.0
2018-06-06,0.0,2.097844186185679,1.0
2018-06-07,0.0,2.097844186185679,1.0
2018-06-08,0.0,2.097844186185679,1.0
2018-06-11,0.0,2.097844186185679,1.0
2018-06-12,0.0,2.097844186185679,1.0
2018-06-13,0.0,2.097844186185679,1.0
2018-06-14,0.0,2.097844186185679,0.9999999999999999
2018-06-15,0.0,2.097844186185679,1.0
2018-06-18,0.0,2.097844186185679,1.0
2018-06-19,0.0,2.097844186185679,1.0
2018-06-20,0.0,2.097844186185679,1.0
2018-06-21,0.0,2.097844186185679,1.0
2018-06-22,0.0,2.097844186185679,1.0
2018-06-25,-0.00026489781912724845,2.0972884718358897,1.0
2018-06-26,0.02539768311806152,2.150554739850741,1.0
2018-06-27,0.0,2.150554739850741,1.0
2018-06-28,0.0,2.150554739850741,1.0
2018-06-29,0.0,2.150554739850741,1.0
2018-07-02,0.0,2.150554739850741,1.0
2018-07-03,0.0,2.150554739850741,1.0
2018-07-05,0.0,2.150554739850741,1.0
2018-07-06,0.0,2.150554739850741,1.0
2018-07-09,0.0,2.150554739850741,1.0
2018-07-10,0.0,2.150554739850741,1.0
2018-07-11,0.0,2.150554739850741,1.0
2018-07-12,0.0,2.150554739850741,1.0
2018-07-13,0.0,2.150554739850741,1.0
2018-07-16,-0.0002626478713977963,2.149989901225995,1.0
2018-07-17,0.030689673619477137,2.2159723895797923,1.0
2018-07-18,-0.016321967381445264,2.1798033605188873,1.0
2018-07-19,0.014490479550360777,2.2113897565382943,0.9999999999999999
2018-07-20,-0.014464497401346518,2.179403115151482,1.0
2018-07-23,-0.0044765520031125865,2.1696469037707606,1.0
2018-07-24,0.004374100438573157,2.179137157244093,1.0
2018-07-25,9.767352286378832e-09,2.179137178528493,1.0
2018-07-26,0.0,2.179137178528493,1.0
2018-07-27,0.0,2.179137178528493,1.0
2018-07-30,0.0,2.179137178528493,1.0
2018-07-31,0.0,2.179137178528493,1.0
2018-08-01,0.0,2.179137178528493,1.0
2018-08-02,0.0,2.179137178528493,1.0
2018-08-03,0.0,2.179137178528493,1.0
2018-08-06,0.0,2.179137178528493,1.0
2018-08-07,0.0,2.179137178528493,1.0
2018-08-08,0.0,2.179137178528493,1.0
2018-08-09,0.0,2.179137178528493,1.0
2018-08-10,0.0,2.179137178528493,1.0
2018-08-13,0.0,2.179137178528493,1.0
2018-08-14,0.0,2.179137178528493,1.0
2018-08-15,0.0,2.179137178528493,1.0
2018-08-16,0.0,2.179137178528493,1.0
2018-08-17,-3.7480868914411273e-10,2.1791371777117337,1.0
2018-08-20,3.6462524409983144e-08,2.179137257168576,1.0
2018-08-21,0.0,2.179137257168576,1.0
2018-08-22,-3.3656618736826237e-10,2.179137256435152,1.0
2018-08-23,1.3005874357010996e-08,2.1791372847767376,1.0
2018-08-24,-1.1783657232768163e-09,2.179137282208917,1.0
2018-08-27,1.624887966694761e-08,2.179137317617456,1.0
2018-08-28,0.0,2.179137317617456,1.0
2018-08-29,0.0,2.179137317617456,1.0
2018-08-30,0.0,2.179137317617456,1.0
2018-08-31,0.0,2.179137317617456,1.0
2018-09-04,0.0,2.179137317617456,1.0
2018-09-05,0.0,2.179137317617456,1.0
2018-09-06,0.0,2.179137317617456,1.0
2018-09-07,0.0,2.179137317617456,1.0
2018-09-10,0.0,2.179137317617456,1.0
2018-09-11,0.0,2.179137317617456,1.0
2018-09-12,0.0,2.179137317617456,1.0
2018-09-13,0.0,2.179137317617456,1.0
2018-09-14,0.0,2.179137317617456,1.0
2018-09-17,0.0,2.179137317617456,1.0
2018-09-18,0.0,2.179137317617456,1.0
2018-09-19,0.0,2.179137317617456,1.0
2018-09-20,0.0,2.179137317617456,1.0
2018-09-21,0.0,2.179137317617456,1.0
2018-09-24,0.0,2.179137317617456,1.0
2018-09-25,0.0,2.179137317617456,1.0
2018-09-26,0.0,2.179137317617456,1.0
2018-09-27,0.0,2.179137317617456,1.0
2018-09-28,-3.849038906378819e-10,2.179137316778698,0.9999999999999999
2018-10-01,2.555056650417444e-08,2.179137372456891,0.9999999999999999
2018-10-02,2.9326563464020462e-08,2.179137436363501,1.0
2018-10-03,-1.410061873801506e-09,2.1791374332907827,1.0
2018-10-04,1.7772117472094792e-08,2.1791374720186694,1.0
2018-10-05,-3.2840091173934533e-09,2.1791374648623623,1.0
2018-10-08,-5.508917083698925e-09,2.179137452857675,1.0
2018-10-09,-1.7606757572969967e-08,2.1791374144901297,1.0
2018-10-10,-3.640320987871688e-10,2.1791374136968535,1.0
2018-10-11,2.2631969801230313e-08,2.1791374630150258,1.0
2018-10-12,4.5738116023020906e-08,2.1791375626846676,1.0000000000000002
2018-10-15,-4.59347445300378e-08,2.1791374625865405,0.9999999999999999
2018-10-16,2.557006467702827e-08,2.1791375183072264,1.0
2018-10-17,-1.7796267601158736e-08,2.179137479526712,1.0
2018-10-18,8.737731802157334e-09,2.179137498567431,0.9999999999999999
2018-10-19,0.0,2.179137498567431,0.9999999999999999
2018-10-22,0.0,2.179137498567431,0.9999999999999999
2018-10-23,0.0,2.179137498567431,0.9999999999999999
2018-10-24,-2.379669381184367e-10,2.1791374980488682,1.0
2018-10-25,3.875273335918207e-08,2.179137582496403,1.0
2018-10-26,-1.672034958846929e-08,2.1791375460604607,0.9999999999999999
2018-10-29,-1.586781916934831e-08,2.1791375114823004,1.0
2018-10-30,4.0250713442734505e-08,2.17913759919414,1.0
2018-10-31,-1.0690023910683825e-08,2.179137575899107,1.0
2018-11-01,4.15528562571355e-09,2.179137584954046,1.0
2018-11-02,-1.2017647946090126e-08,2.1791375587659374,0.9999999999999999
2018-11-05,0.0,2.1791375587659374,0.9999999999999999
2018-11-06,0.0,2.1791375587659374,0.9999999999999999
2018-11-07,0.0,2.1791375587659374,0.9999999999999999
2018-11-08,0.0,2.1791375587659374,0.9999999999999999
2018-11-09,0.0,2.1791375587659374,0.9999999999999999
2018-11-12,0.0,2.1791375587659374,0.9999999999999999
2018-11-13,0.0,2.1791375587659374,0.9999999999999999
2018-11-14,0.0,2.1791375587659374,0.9999999999999999
2018-11-15,0.0,2.1791375587659374,1.0
2018-11-16,-1.6901088590176633e-10,2.1791375583976396,1.0
2018-11-19,1.7294866143753e-08,2.179137596085532,0.9999999999999999
2018-11-20,3.483892132460924e-08,2.179137672004335,0.9999999999999999
2018-11-21,-9.54957025128551e-09,2.179137651194507,1.0
2018-11-23,0.0,2.179137651194507,1.0
2018-11-26,0.0,2.179137651194507,1.0
2018-11-27,0.0,2.179137651194507,1.0
2018-11-28,0.0,2.179137651194507,1.0
2018-11-29,0.0,2.179137651194507,1.0
2018-11-30,0.0,2.179137651194507,1.0
2018-12-03,0.0,2.179137651194507,1.0
2018-12-04,0.0,2.179137651194507,1.0
2018-12-06,0.0,2.179137651194507,1.0
2018-12-07,0.0,2.179137651194507,1.0
2018-12-10,0.0,2.179137651194507,1.0
2018-12-11,0.0,2.179137651194507,1.0
2018-12-12,0.0,2.179137651194507,1.0
2018-12-13,0.0,2.179137651194507,1.0
2018-12-14,0.0,2.179137651194507,1.0
2018-12-17,0.0,2.179137651194507,1.0
2018-12-18,0.0,2.179137651194507,1.0
2018-12-19,0.0,2.179137651194507,1.0
2018-12-20,0.0,2.179137651194507,1.0
2018-12-21,0.0,2.179137651194507,1.0
2018-12-24,0.0,2.179137651194507,1.0
2018-12-26,0.0,2.179137651194507,1.0
2018-12-27,0.0,2.179137651194507,1.0
2018-12-28,0.0,2.179137651194507,1.0
2018-12-31,0.0,2.179137651194507,1.0
2019-01-02,0.0,2.179137651194507,0.9999999999999999
2019-01-03,0.0,2.179137651194507,1.0
2019-01-04,0.0,2.179137651194507,1.0
2019-01-07,0.0,2.179137651194507,1.0
2019-01-08,0.0,2.179137651194507,1.0
2019-01-09,0.0,2.179137651194507,1.0
2019-01-10,0.0,2.179137651194507,1.0
2019-01-11,0.0,2.179137651194507,1.0
2019-01-14,0.0,2.179137651194507,1.0
2019-01-15,0.0,2.179137651194507,1.0
2019-01-16,0.0,2.179137651194507,1.0
2019-01-17,0.0,2.179137651194507,1.0
2019-01-18,0.0,2.179137651194507,1.0
2019-01-22,0.0,2.179137651194507,1.0
2019-01-23,0.0,2.179137651194507,1.0
2019-01-24,0.0,2.179137651194507,1.0
2019-01-25,0.0,2.179137651194507,1.0
2019-01-28,-2.1124090113704815e-10,2.179137650734184,1.0
2019-01-29,2.9327934817419288e-08,2.179137714643791,1.0
2019-01-30,2.8659931623620878e-08,2.1791377770977287,1.0
2019-01-31,7.62288233232876e-09,2.1791377937090397,1.0
2019-02-01,-1.4598785014218675e-08,2.1791377618962753,1.0
2019-02-04,0.0,2.1791377618962753,1.0
2019-02-05,0.0,2.1791377618962753,1.0
2019-02-06,0.0,2.1791377618962753,1.0
2019-02-07,0.0,2.1791377618962753,1.0
2019-02-08,0.0,2.1791377618962753,1.0
2019-02-11,0.0,2.1791377618962753,1.0
2019-02-12,0.0,2.1791377618962753,1.0
2019-02-13,0.0,2.1791377618962753,1.0
2019-02-14,0.0,2.1791377618962753,1.0
2019-02-15,0.0,2.1791377618962753,1.0
2019-02-19,0.0,2.1791377618962753,1.0000000000000002
2019-02-20,0.0,2.1791377618962753,1.0
2019-02-21,0.0,2.1791377618962753,1.0
2019-02-22,0.0,2.1791377618962753,1.0
2019-02-25,0.0,2.1791377618962753,1.0
2019-02-26,0.0,2.1791377618962753,1.0
2019-02-27,0.0,2.1791377618962753,1.0
2019-02-28,0.0,2.1791377618962753,1.0
2019-03-01,0.0,2.1791377618962753,1.0
2019-03-04,0.0,2.1791377618962753,1.0
2019-03-05,0.0,2.1791377618962753,1.0
2019-03-06,0.0,2.1791377618962753,1.0
2019-03-07,0.0,2.1791377618962753,1.0
2019-03-08,0.0,2.1791377618962753,1.0
2019-03-11,0.0,2.1791377618962753,1.0
2019-03-12,0.0,2.1791377618962753,1.0
2019-03-13,0.0,2.1791377618962753,1.0
2019-03-14,0.0,2.1791377618962753,1.0
2019-03-15,0.0,2.1791377618962753,1.0
2019-03-18,-0.0004598009228114496,2.178135792342422,1.0
2019-03-19,0.03967196116319494,2.2645467109043955,1.0
2019-03-20,0.0,2.2645467109043955,1.0
2019-03-21,-0.00022797198657049722,2.2640304576920287,1.0
2019-03-22,0.0226180067629238,2.3152383138955726,1.0
2019-03-25,0.0,2.3152383138955726,1.0
2019-03-26,0.0,2.3152383138955726,1.0
2019-03-27,0.0,2.3152383138955726,1.0
2019-03-28,0.0,2.3152383138955726,1.0
2019-03-29,0.0,2.3152383138955726,1.0
2019-04-01,0.0,2.3152383138955726,1.0
2019-04-02,0.0,2.3152383138955726,1.0
2019-04-03,0.0,2.3152383138955726,1.0
2019-04-04,0.0,2.3152383138955726,1.0
2019-04-05,0.0,2.3152383138955726,1.0
2019-04-08,0.0,2.3152383138955726,1.0
2019-04-09,0.0,2.3152383138955726,1.0
2019-04-10,0.0,2.3152383138955726,1.0
2019-04-11,0.0,2.3152383138955726,1.0
2019-04-12,-0.00021819107969277938,2.3147331495481174,1.0
2019-04-15,0.01039775117939313,2.3388011688838115,1.0
2019-04-16,0.008471450720091424,2.3586142077301027,1.0
2019-04-17,0.0,2.3586142077301027,1.0
2019-04-18,0.0,2.3586142077301027,1.0
2019-04-22,0.0,2.3586142077301027,1.0
2019-04-23,0.0,2.3586142077301027,1.0
2019-04-24,0.0,2.3586142077301027,0.9999999999999999
2019-04-25,-0.0001265551113602952,2.3583157130463874,1.0
2019-04-26,0.031379088772587674,2.4323175111598587,1.0
2019-04-29,-0.0020576892054643484,2.427312557672883,1.0
2019-04-30,0.0071834380046314535,2.4447490069487894,1.0
2019-05-01,0.0,2.4447490069487894,1.0
2019-05-02,0.0,2.4447490069487894,1.0
2019-05-03,0.0,2.4447490069487894,1.0
2019-05-06,0.0,2.4447490069487894,1.0
2019-05-07,0.0,2.4447490069487894,1.0
2019-05-08,0.0,2.4447490069487894,1.0
2019-05-09,0.0,2.4447490069487894,1.0
2019-05-10,0.0,2.4447490069487894,1.0
2019-05-13,0.0,2.4447490069487894,1.0
2019-05-14,0.0,2.4447490069487894,1.0
2019-05-15,0.0,2.4447490069487894,1.0
2019-05-16,0.0,2.4447490069487894,1.0
2019-05-17,0.0,2.4447490069487894,1.0
2019-05-20,0.0,2.4447490069487894,1.0
2019-05-21,0.0,2.4447490069487894,1.0
2019-05-22,0.0,2.4447490069487894,1.0
2019-05-23,0.0,2.4447490069487894,1.0
2019-05-24,0.0,2.4447490069487894,1.0
2019-05-28,0.0,2.4447490069487894,1.0
2019-05-29,0.0,2.4447490069487894,1.0
2019-05-30,0.0,2.4447490069487894,1.0
2019-05-31,0.0,2.4447490069487894,1.0
2019-06-03,0.0,2.4447490069487894,1.0
2019-06-04,0.0,2.4447490069487894,1.0
2019-06-05,0.0,2.4447490069487894,1.0
2019-06-06,0.0,2.4447490069487894,1.0
2019-06-07,0.0,2.4447490069487894,1.0
2019-06-10,0.0,2.4447490069487894,1.0
2019-06-11,0.0,2.4447490069487894,1.0
2019-06-12,0.0,2.4447490069487894,1.0
2019-06-13,0.0,2.4447490069487894,1.0
2019-06-14,0.0,2.4447490069487894,1.0
2019-06-17,-6.154467254081512e-05,2.4445985456717123,1.0
2019-06-18,0.009502431316816735,2.467828175449148,1.0
2019-06-19,0.008541163337556244,2.488906298984683,1.0
2019-06-20,-0.0013733539726807683,2.485488149631342,1.0
2019-06-21,0.0,2.485488149631342,1.0
2019-06-24,0.0,2.485488149631342,1.0
2019-06-25,0.0,2.485488149631342,1.0
2019-06-26,-0.0002847026308079174,2.4847805246163,1.0
2019-06-27,0.0060216391608889,2.499742976329544,1.0
2019-06-28,0.01534202985951686,2.5380941077135093,1.0
2019-07-01,-0.00433162552965646,2.527100034479867,1.0
2019-07-02,0.0,2.527100034479867,1.0
2019-07-03,0.0,2.527100034479867,1.0
2019-07-05,0.0,2.527100034479867,1.0
2019-07-08,0.0,2.527100034479867,1.0
2019-07-09,0.0,2.527100034479867,1.0
2019-07-10,0.0,2.527100034479867,1.0
2019-07-11,0.0,2.527100034479867,1.0
2019-07-12,0.0,2.527100034479867,1.0
2019-07-15,0.0,2.527100034479867,1.0
2019-07-16,0.0,2.527100034479867,1.0
2019-07-17,0.0,2.527100034479867,1.0
2019-07-18,0.0,2.527100034479867,1.0
2019-07-19,0.0,2.527100034479867,1.0
2019-07-22,0.0,2.527100034479867,0.9999999999999999
2019-07-23,0.0,2.527100034479867,1.0
2019-07-24,0.0,2.527100034479867,0.9999999999999999
2019-07-25,0.0,2.527100034479867,1.0
2019-07-26,0.0,2.527100034479867,1.0
2019-07-29,0.0,2.527100034479867,1.0
2019-07-30,0.0,2.527100034479867,1.0
2019-07-31,-0.0002656555297215568,2.5264286963815477,1.0
2019-08-01,0.0127568886870039,2.55865806603694,1.0
2019-08-02,0.0,2.55865806603694,1.0
2019-08-05,0.0,2.55865806603694,1.0
2019-08-06,0.0,2.55865806603694,1.0
2019-08-07,0.0,2.55865806603694,1.0
2019-08-08,0.0,2.55865806603694,1.0
2019-08-09,0.0,2.55865806603694,1.0
2019-08-12,0.0,2.55865806603694,1.0
2019-08-13,0.0,2.55865806603694,1.0
2019-08-14,0.0,2.55865806603694,1.0
2019-08-15,0.0,2.55865806603694,1.0
2019-08-16,-0.0002569841697225667,2.5580005314182355,0.9999999999999999
2019-08-19,-0.006605140588007283,2.5411045782840205,0.9999999999999999
2019-08-20,0.01869233210562786,2.588603748976437,1.0
2019-08-21,0.0,2.588603748976437,1.0
2019-08-22,0.0,2.588603748976437,1.0
2019-08-23,0.0,2.588603748976437,1.0
2019-08-26,0.0,2.588603748976437,1.0
2019-08-27,0.0,2.588603748976437,1.0
2019-08-28,0.0,2.588603748976437,1.0
2019-08-29,0.0,2.588603748976437,1.0
2019-08-30,0.0,2.588603748976437,1.0
2019-09-03,-0.00010470052621209519,2.5883327208017644,0.9999999999999999
2019-09-04,0.020371503309239588,2.6410609493889905,1.0
2019-09-05,-0.009281895562092383,2.616546897483641,0.9999999999999999
2019-09-06,0.014887547491541187,2.6555008636837734,1.0
2019-09-09,0.0,2.6555008636837734,1.0
2019-09-10,0.0,2.6555008636837734,1.0
2019-09-11,0.0,2.6555008636837734,1.0
2019-09-12,0.0,2.6555008636837734,1.0
2019-09-13,0.0,2.6555008636837734,1.0
2019-09-16,0.0,2.6555008636837734,1.0
2019-09-17,0.0,2.6555008636837734,1.0
2019-09-18,0.0,2.6555008636837734,1.0
2019-09-19,0.0,2.6555008636837734,1.0
2019-09-20,0.0,2.6555008636837734,1.0
2019-09-23,0.0,2.6555008636837734,1.0
2019-09-24,0.0,2.6555008636837734,0.9999999999999999
2019-09-25,0.0,2.6555008636837734,1.0
2019-09-26,0.0,2.6555008636837734,1.0
2019-09-27,0.0,2.6555008636837734,1.0
2019-09-30,0.0,2.6555008636837734,1.0
2019-10-01,0.0,2.6555008636837734,1.0
2019-10-02,0.0,2.6555008636837734,1.0
2019-10-03,-0.0003430777567175376,2.6545898204044995,1.0
2019-10-04,0.033215334351749184,2.7427629088559846,0.9999999999999999
2019-10-07,-0.008257149764603204,2.7201155047487617,1.0
2019-10-08,0.008947315385624491,2.7444532360550764,1.0
2019-10-09,-0.008194074376132723,2.721964982117023,1.0
2019-10-10,0.0,2.721964982117023,1.0
2019-10-11,0.0,2.721964982117023,1.0
2019-10-14,0.0,2.721964982117023,1.0
2019-10-15,0.0,2.721964982117023,1.0
2019-10-16,0.0,2.721964982117023,1.0
2019-10-17,0.0,2.721964982117023,1.0
2019-10-18,0.0,2.721964982117023,1.0
2019-10-21,0.0,2.721964982117023,1.0
2019-10-22,-0.00011483332058891927,2.7216524098395998,1.0
2019-10-23,0.02564665092942146,2.7914536791459748,1.0
2019-10-24,-0.014331161801152197,2.751448904809712,1.0
2019-10-25,0.01173226752988215,2.7837296394557405,1.0
2019-10-28,-0.008049650680890625,2.76132158826808,1.0
2019-10-29,0.0,2.76132158826808,1.0
2019-10-30,0.0,2.76132158826808,1.0
2019-10-31,0.0,2.76132158826808,1.0
2019-11-01,0.0,2.76132158826808,1.0
2019-11-04,0.0,2.76132158826808,1.0
2019-11-05,0.0,2.76132158826808,1.0
2019-11-06,0.0,2.76132158826808,1.0
2019-11-07,0.0,2.76132158826808,1.0
2019-11-08,0.0,2.76132158826808,1.0
2019-11-11,0.0,2.76132158826808,1.0
2019-11-12,0.0,2.76132158826808,0.9999999999999999
2019-11-13,0.0,2.76132158826808,1.0
2019-11-14,0.0,2.76132158826808,1.0
2019-11-15,0.0,2.76132158826808,1.0
2019-11-18,0.0,2.76132158826808,1.0
2019-11-19,0.0,2.76132158826808,1.0
2019-11-20,0.0,2.76132158826808,1.0
2019-11-21,0.0,2.76132158826808,1.0
2019-11-22,0.0,2.76132158826808,1.0
2019-11-25,-0.0002687952339808914,2.760579358185665,1.0
2019-11-26,0.018789345791895472,2.8124488383325845,1.0
2019-11-27,-0.006354713701647191,2.794576531164451,1.0
2019-11-29,0.0,2.794576531164451,1.0
2019-12-02,0.0,2.794576531164451,0.9999999999999999
2019-12-03,0.0,2.794576531164451,0.9999999999999999
2019-12-04,0.0,2.794576531164451,0.9999999999999999
2019-12-05,0.0,2.794576531164451,0.9999999999999999
2019-12-06,0.0,2.794576531164451,0.9999999999999999
2019-12-09,0.0,2.794576531164451,0.9999999999999999
2019-12-10,0.0,2.794576531164451,0.9999999999999999
2019-12-11,0.0,2.794576531164451,0.9999999999999999
2019-12-12,-7.990052397934908e-05,2.7943532430353106,0.9999999999999999
2019-12-13,0.007381999077291213,2.814981156097023,1.0
2019-12-16,0.011096792467788549,2.8462184177869667,1.0
2019-12-17,-0.008651702999272837,2.8215937813652134,1.0
2019-12-18,0.011365477550924468,2.853662542145148,1.0
2019-12-19,-0.0037143308809389182,2.8430630952410794,1.0
2019-12-20,-0.002892131588431456,2.834840582655429,0.9999999999999999
2019-12-23,0.0,2.834840582655429,0.9999999999999999
2019-12-24,0.0,2.834840582655429,0.9999999999999999
2019-12-26,-6.859813504848095e-05,2.8346461178782993,1.0
2019-12-27,0.00966590150610934,2.862045528058386,1.0
2019-12-30,0.0,2.862045528058386,1.0
2019-12-31,0.0,2.862045528058386,1.0
2020-01-02,0.0,2.862045528058386,1.0
2020-01-03,0.0,2.862045528058386,1.0
2020-01-06,0.0,2.862045528058386,1.0
2020-01-07,0.0,2.862045528058386,1.0
2020-01-08,0.0,2.862045528058386,1.0
2020-01-09,0.0,2.862045528058386,1.0
2020-01-10,0.0,2.862045528058386,1.0
2020-01-13,0.0,2.862045528058386,1.0
2020-01-14,-0.0002840303691834572,2.8612326202104317,1.0
2020-01-15,0.01195849902833057,2.895448667719046,1.0
2020-01-16,0.0,2.895448667719046,1.0
2020-01-17,0.0,2.895448667719046,1.0
2020-01-21,0.0,2.895448667719046,0.9999999999999999
2020-01-22,0.0,2.895448667719046,1.0
2020-01-23,0.0,2.895448667719046,1.0
2020-01-24,0.0,2.895448667719046,1.0
2020-01-27,-0.0002629287365137031,2.8946873710592023,1.0
2020-01-28,0.014647276227165853,2.937086656574395,1.0
2020-01-29,-0.006247121757424272,2.9187383186186686,1.0
2020-01-30,-0.0013507766147727248,2.9147957551532375,1.0
2020-01-31,-0.018133221215435213,2.8619411189272324,1.0
2020-02-03,0.03382063929050839,2.9587337971811447,1.0
2020-02-04,0.0,2.9587337971811447,1.0
2020-02-05,0.0,2.9587337971811447,1.0
2020-02-06,0.0,2.9587337971811447,1.0
2020-02-07,0.0,2.9587337971811447,1.0
2020-02-10,-0.00028607226387533966,2.9578873855055807,1.0
2020-02-11,0.007367635248392182,2.9796800208678063,1.0
2020-02-12,0.00014500753064458367,2.9801120969097434,1.0
2020-02-13,0.008756080733469618,3.006206199025075,1.0
2020-02-14,-0.028820025142920393,2.919567260784369,1.0
2020-02-18,0.010416813246487357,2.9499798477005186,1.0
2020-02-19,-0.0036720330865097767,2.9391474240952253,1.0
2020-02-20,0.026624724422072348,3.0174014142976042,1.0
2020-02-21,0.00852432439535915,3.043122722784093,1.0
2020-02-24,0.004248194412087534,3.056050499730321,1.0
2020-02-25,-0.019848773592748618,2.9953916452731675,1.0
2020-02-26,0.0,2.9953916452731675,1.0
2020-02-27,0.0,2.9953916452731675,1.0
2020-02-28,-0.0002690686477735731,2.9945856792936216,1.0
2020-03-02,0.05266182244244901,3.1522860186252832,1.0
2020-03-03,-0.005149664049701131,3.136052804640793,1.0
2020-03-04,0.0,3.136052804640793,1.0
2020-03-05,0.0,3.136052804640793,1.0
2020-03-06,0.0,3.136052804640793,1.0
2020-03-09,-0.00025197037542536393,3.135262612238254,1.0
2020-03-10,0.04017691016517248,3.2612277765543745,1.0
2020-03-11,0.0028623297473527832,3.270562485832099,1.0
2020-03-12,0.020195307960168465,3.336612502436452,1.0
2020-03-13,0.004094197178955077,3.3502732519311933,0.9999999999999999
2020-03-16,0.06857277833587283,3.5800107970004746,1.0
2020-03-17,-0.045041967004253,3.4187600688071096,1.0
2020-03-18,-0.00930958603811184,3.3869328278028887,1.0
2020-03-19,0.004452121506990256,3.402011864288281,1.0
2020-03-20,0.027468941232611527,3.4954615282610626,1.0
2020-03-23,-0.05926009689143893,3.288320139416015,1.0
2020-03-24,0.018610658291005673,3.3495179418821186,1.0
2020-03-25,0.060553714033942725,3.5523436934864088,0.9999999999999999
2020-03-26,-0.011053503319762776,3.5130778506775187,1.0
2020-03-27,-0.045398635209591934,3.3535889108717125,1.0
2020-03-30,0.01315514239627521,3.3977058505327995,1.0
2020-03-31,-0.003211553605769477,3.3867939360571766,1.0
2020-04-01,0.02861824377751993,3.4837180305434874,1.0
2020-04-02,-0.014929348099592902,3.4317083913846753,1.0
2020-04-03,0.0,3.4317083913846753,1.0
2020-04-06,0.0,3.4317083913846753,1.0
2020-04-07,0.0,3.4317083913846753,1.0
2020-04-08,0.0,3.4317083913846753,1.0
2020-04-09,-0.00023814524733345763,3.4308911463410325,1.0
2020-04-13,0.08184617649812623,3.7116964686503193,1.0
2020-04-14,0.016380905964738516,3.772497419472933,1.0
2020-04-15,-0.017487521359429343,3.706525790271508,1.0
2020-04-16,0.03158998522722401,3.82361488523051,1.0
2020-04-17,-0.10403956812328125,3.425807643901378,1.0
2020-04-20,0.05120614526386666,3.601230047761056,1.0
